txn_id,date,period,doc_type,doc_id,gl_account,gl_account_name,statement_section,counterparty_id,counterparty_name,counterparty_type,segment,category,sku,description,quantity,unit_price,amount,signed_amount,memo
TXN-0009083,2025-09-19,2025-09,INVOICE,SO-202509-00646,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Smallwares,SKU-1030,Whisk,44,111.4356,4903.17,4903.17,
TXN-0009084,2025-09-19,2025-09,INVOICE,SO-202509-00646,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1030,COGS - Whisk,44,65.1413,2866.22,-2866.22,
TXN-0009085,2025-09-14,2025-09,INVOICE,SO-202509-00647,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Janitorial & Chemicals,SKU-1046,Trash Liner Case,60,146.9713,8818.28,8818.28,
TXN-0009086,2025-09-14,2025-09,INVOICE,SO-202509-00647,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Independent Restaurant,Janitorial & Chemicals,SKU-1046,COGS - Trash Liner Case,60,90.6819,5440.91,-5440.91,
TXN-0009087,2025-09-14,2025-09,INVOICE,SO-202509-00647,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1031,Ladle,49,109.2404,5352.78,5352.78,
TXN-0009088,2025-09-14,2025-09,INVOICE,SO-202509-00647,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1031,COGS - Ladle,49,63.8387,3128.1,-3128.1,
TXN-0009089,2025-09-14,2025-09,INVOICE,SO-202509-00647,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1031,Ladle,7,107.3501,751.45,751.45,
TXN-0009090,2025-09-14,2025-09,INVOICE,SO-202509-00647,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1031,COGS - Ladle,7,62.9867,440.91,-440.91,
TXN-0009091,2025-09-14,2025-09,INVOICE,SO-202509-00647,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1030,Whisk,89,111.4895,9922.57,9922.57,
TXN-0009092,2025-09-14,2025-09,INVOICE,SO-202509-00647,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1030,COGS - Whisk,89,65.8581,5861.37,-5861.37,
TXN-0009093,2025-09-14,2025-09,INVOICE,SO-202509-00647,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Disposables,SKU-1034,Napkin Case,109,72.8983,7945.92,7945.92,
TXN-0009094,2025-09-14,2025-09,INVOICE,SO-202509-00647,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1034,COGS - Napkin Case,109,47.8155,5211.89,-5211.89,
TXN-0009095,2025-09-12,2025-09,INVOICE,SO-202509-00648,4000,Product Revenue,Revenue,CUST-011,Sutton Kitchen,customer,Institutional,Janitorial & Chemicals,SKU-1046,Trash Liner Case,26,153.284,3985.38,3985.38,
TXN-0009096,2025-09-12,2025-09,INVOICE,SO-202509-00648,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1046,COGS - Trash Liner Case,26,93.6991,2436.18,-2436.18,
TXN-0009097,2025-09-12,2025-09,INVOICE,SO-202509-00648,4000,Product Revenue,Revenue,CUST-011,Sutton Kitchen,customer,Institutional,Smallwares,SKU-1027,Tongs,33,137.403,4534.3,4534.3,
TXN-0009098,2025-09-12,2025-09,INVOICE,SO-202509-00648,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1027,COGS - Tongs,33,81.2348,2680.75,-2680.75,
TXN-0009099,2025-09-12,2025-09,INVOICE,SO-202509-00648,4000,Product Revenue,Revenue,CUST-011,Sutton Kitchen,customer,Institutional,Cooking Equipment,SKU-1014,Combi Oven,1,884.7648,884.76,884.76,
TXN-0009100,2025-09-12,2025-09,INVOICE,SO-202509-00648,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Institutional,Cooking Equipment,SKU-1014,COGS - Combi Oven,1,682.2703,682.27,-682.27,
TXN-0009101,2025-09-12,2025-09,INVOICE,SO-202509-00648,4000,Product Revenue,Revenue,CUST-011,Sutton Kitchen,customer,Institutional,Disposables,SKU-1033,Takeout Container,135,46.1352,6228.26,6228.26,
TXN-0009102,2025-09-12,2025-09,INVOICE,SO-202509-00648,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1033,COGS - Takeout Container,135,30.7154,4146.58,-4146.58,
TXN-0009103,2025-09-29,2025-09,INVOICE,SO-202509-00649,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Smallwares,SKU-1023,Sauce Pan,58,101.1792,5868.39,5868.39,
TXN-0009104,2025-09-29,2025-09,INVOICE,SO-202509-00649,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1023,COGS - Sauce Pan,58,59.6857,3461.77,-3461.77,
TXN-0009105,2025-09-29,2025-09,INVOICE,SO-202509-00649,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Disposables,SKU-1039,Straw Case,51,58.8877,3003.27,3003.27,
TXN-0009106,2025-09-29,2025-09,INVOICE,SO-202509-00649,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1039,COGS - Straw Case,51,38.4524,1961.07,-1961.07,
TXN-0009107,2025-09-29,2025-09,INVOICE,SO-202509-00649,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Disposables,SKU-1034,Napkin Case,22,72.6825,1599.02,1599.02,
TXN-0009108,2025-09-29,2025-09,INVOICE,SO-202509-00649,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1034,COGS - Napkin Case,22,47.7859,1051.29,-1051.29,
TXN-0009109,2025-09-29,2025-09,INVOICE,SO-202509-00649,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Janitorial & Chemicals,SKU-1045,Mop Head,35,171.4158,5999.55,5999.55,
TXN-0009110,2025-09-29,2025-09,INVOICE,SO-202509-00649,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1045,COGS - Mop Head,35,105.8473,3704.66,-3704.66,
TXN-0009111,2025-09-29,2025-09,INVOICE,SO-202509-00649,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Refrigeration,SKU-1007,Ice Machine,2,6216.9438,12433.89,12433.89,
TXN-0009112,2025-09-29,2025-09,INVOICE,SO-202509-00649,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Institutional,Refrigeration,SKU-1007,COGS - Ice Machine,2,4670.1342,9340.27,-9340.27,
TXN-0009113,2025-09-29,2025-09,INVOICE,SO-202509-00649,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Disposables,SKU-1035,Paper Cup Sleeve,123,30.1984,3714.4,3714.4,
TXN-0009114,2025-09-29,2025-09,INVOICE,SO-202509-00649,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1035,COGS - Paper Cup Sleeve,123,19.9918,2458.99,-2458.99,
TXN-0009115,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1026,Mixing Bowl Set,77,108.7329,8372.43,8372.43,
TXN-0009116,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1026,COGS - Mixing Bowl Set,77,64.3141,4952.19,-4952.19,
TXN-0009117,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1023,Sauce Pan,18,106.6051,1918.89,1918.89,
TXN-0009118,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1023,COGS - Sauce Pan,18,62.8707,1131.67,-1131.67,
TXN-0009119,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1029,Cutting Board,68,28.9696,1969.93,1969.93,
TXN-0009120,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1029,COGS - Cutting Board,68,17.1717,1167.68,-1167.68,
TXN-0009121,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1025,Chef Knife,88,71.6051,6301.25,6301.25,
TXN-0009122,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1025,COGS - Chef Knife,88,42.5544,3744.79,-3744.79,
TXN-0009123,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1028,Hotel Pan,90,122.4457,11020.11,11020.11,
TXN-0009124,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1028,COGS - Hotel Pan,90,72.127,6491.43,-6491.43,
TXN-0009125,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Cooking Equipment,SKU-1012,Deep Fryer,4,3974.3838,15897.54,15897.54,
TXN-0009126,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Restaurant Group,Cooking Equipment,SKU-1012,COGS - Deep Fryer,4,3103.5314,12414.13,-12414.13,
TXN-0009127,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Refrigeration,SKU-1006,Merchandiser Cooler,1,2025.5908,2025.59,2025.59,
TXN-0009128,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Restaurant Group,Refrigeration,SKU-1006,COGS - Merchandiser Cooler,1,1518.9595,1518.96,-1518.96,
TXN-0009129,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Disposables,SKU-1038,Deli Paper,57,33.0344,1882.96,1882.96,
TXN-0009130,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1038,COGS - Deli Paper,57,22.0637,1257.63,-1257.63,
TXN-0009131,2025-09-23,2025-09,INVOICE,SO-202509-00650,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Janitorial & Chemicals,SKU-1046,Trash Liner Case,31,157.7383,4889.89,4889.89,
TXN-0009132,2025-09-23,2025-09,INVOICE,SO-202509-00650,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Restaurant Group,Janitorial & Chemicals,SKU-1046,COGS - Trash Liner Case,31,96.8551,3002.51,-3002.51,
TXN-0009133,2025-09-26,2025-09,INVOICE,SO-202509-00651,4000,Product Revenue,Revenue,CUST-014,Sutton Dining Co,customer,Hotel & Hospitality,Smallwares,SKU-1026,Mixing Bowl Set,19,117.5496,2233.44,2233.44,
TXN-0009134,2025-09-26,2025-09,INVOICE,SO-202509-00651,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Hotel & Hospitality,Smallwares,SKU-1026,COGS - Mixing Bowl Set,19,69.2807,1316.33,-1316.33,
TXN-0009135,2025-09-26,2025-09,INVOICE,SO-202509-00651,4000,Product Revenue,Revenue,CUST-014,Sutton Dining Co,customer,Hotel & Hospitality,Refrigeration,SKU-1004,Blast Chiller,4,4645.0223,18580.09,18580.09,
TXN-0009136,2025-09-26,2025-09,INVOICE,SO-202509-00651,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Hotel & Hospitality,Refrigeration,SKU-1004,COGS - Blast Chiller,4,3544.9329,14179.73,-14179.73,
TXN-0009137,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Janitorial & Chemicals,SKU-1042,Sanitizer Tablets,43,58.8295,2529.67,2529.67,
TXN-0009138,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Restaurant Group,Janitorial & Chemicals,SKU-1042,COGS - Sanitizer Tablets,43,36.5,1569.5,-1569.5,
TXN-0009139,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Disposables,SKU-1040,Portion Cup,119,49.7881,5924.78,5924.78,
TXN-0009140,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1040,COGS - Portion Cup,119,33.0854,3937.16,-3937.16,
TXN-0009141,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Smallwares,SKU-1028,Hotel Pan,24,128.5389,3084.93,3084.93,
TXN-0009142,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1028,COGS - Hotel Pan,24,75.7262,1817.43,-1817.43,
TXN-0009143,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Disposables,SKU-1038,Deli Paper,63,37.1542,2340.72,2340.72,
TXN-0009144,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1038,COGS - Deli Paper,63,24.218,1525.73,-1525.73,
TXN-0009145,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Disposables,SKU-1033,Takeout Container,137,43.0039,5891.53,5891.53,
TXN-0009146,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1033,COGS - Takeout Container,137,28.2379,3868.59,-3868.59,
TXN-0009147,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Disposables,SKU-1036,Foil Roll,125,28.1252,3515.65,3515.65,
TXN-0009148,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1036,COGS - Foil Roll,125,18.5492,2318.65,-2318.65,
TXN-0009149,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Smallwares,SKU-1032,Storage Container,71,15.6081,1108.17,1108.17,
TXN-0009150,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1032,COGS - Storage Container,71,9.2474,656.56,-656.56,
TXN-0009151,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Disposables,SKU-1033,Takeout Container,23,43.6398,1003.72,1003.72,
TXN-0009152,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1033,COGS - Takeout Container,23,28.5269,656.12,-656.12,
TXN-0009153,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Cooking Equipment,SKU-1016,Conveyor Toaster,3,2095.1161,6285.35,6285.35,
TXN-0009154,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Restaurant Group,Cooking Equipment,SKU-1016,COGS - Conveyor Toaster,3,1651.6235,4954.87,-4954.87,
TXN-0009155,2025-09-24,2025-09,INVOICE,SO-202509-00652,4000,Product Revenue,Revenue,CUST-015,Pelham Dining Co,customer,Restaurant Group,Disposables,SKU-1033,Takeout Container,53,45.8315,2429.07,2429.07,
TXN-0009156,2025-09-24,2025-09,INVOICE,SO-202509-00652,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1033,COGS - Takeout Container,53,30.3911,1610.73,-1610.73,
TXN-0009157,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Cooking Equipment,SKU-1014,Combi Oven,4,868.0009,3472.0,3472.0,
TXN-0009158,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Restaurant Group,Cooking Equipment,SKU-1014,COGS - Combi Oven,4,683.437,2733.75,-2733.75,
TXN-0009159,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Janitorial & Chemicals,SKU-1044,Dish Detergent,38,167.5135,6365.51,6365.51,
TXN-0009160,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Restaurant Group,Janitorial & Chemicals,SKU-1044,COGS - Dish Detergent,38,102.7652,3905.08,-3905.08,
TXN-0009161,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Disposables,SKU-1037,Glove Case,14,56.6252,792.75,792.75,
TXN-0009162,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1037,COGS - Glove Case,14,37.2172,521.04,-521.04,
TXN-0009163,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Disposables,SKU-1037,Glove Case,32,56.3867,1804.37,1804.37,
TXN-0009164,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1037,COGS - Glove Case,32,37.5924,1202.96,-1202.96,
TXN-0009165,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Disposables,SKU-1037,Glove Case,109,53.6935,5852.59,5852.59,
TXN-0009166,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1037,COGS - Glove Case,109,34.975,3812.27,-3812.27,
TXN-0009167,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Disposables,SKU-1038,Deli Paper,65,33.5276,2179.29,2179.29,
TXN-0009168,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1038,COGS - Deli Paper,65,22.144,1439.36,-1439.36,
TXN-0009169,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Janitorial & Chemicals,SKU-1042,Sanitizer Tablets,6,63.4941,380.96,380.96,
TXN-0009170,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Restaurant Group,Janitorial & Chemicals,SKU-1042,COGS - Sanitizer Tablets,6,39.1724,235.03,-235.03,
TXN-0009171,2025-09-23,2025-09,INVOICE,SO-202509-00653,4000,Product Revenue,Revenue,CUST-016,Marbury Food Hall,customer,Restaurant Group,Smallwares,SKU-1025,Chef Knife,35,71.0743,2487.6,2487.6,
TXN-0009172,2025-09-23,2025-09,INVOICE,SO-202509-00653,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1025,COGS - Chef Knife,35,41.975,1469.12,-1469.12,
TXN-0009173,2025-09-24,2025-09,INVOICE,SO-202509-00654,4000,Product Revenue,Revenue,CUST-017,Weldon Kitchen,customer,Distributor Resale,Disposables,SKU-1036,Foil Roll,116,28.665,3325.14,3325.14,
TXN-0009174,2025-09-24,2025-09,INVOICE,SO-202509-00654,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1036,COGS - Foil Roll,116,18.9316,2196.06,-2196.06,
TXN-0009175,2025-09-24,2025-09,INVOICE,SO-202509-00654,4000,Product Revenue,Revenue,CUST-017,Weldon Kitchen,customer,Distributor Resale,Refrigeration,SKU-1005,Prep Table Refrigerator,2,7056.5684,14113.14,14113.14,
TXN-0009176,2025-09-24,2025-09,INVOICE,SO-202509-00654,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Distributor Resale,Refrigeration,SKU-1005,COGS - Prep Table Refrigerator,2,5372.8908,10745.78,-10745.78,
TXN-0009177,2025-09-24,2025-09,INVOICE,SO-202509-00654,4000,Product Revenue,Revenue,CUST-017,Weldon Kitchen,customer,Distributor Resale,Smallwares,SKU-1025,Chef Knife,61,71.4702,4359.68,4359.68,
TXN-0009178,2025-09-24,2025-09,INVOICE,SO-202509-00654,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1025,COGS - Chef Knife,61,42.2484,2577.15,-2577.15,
TXN-0009179,2025-09-24,2025-09,INVOICE,SO-202509-00654,4000,Product Revenue,Revenue,CUST-017,Weldon Kitchen,customer,Distributor Resale,Cooking Equipment,SKU-1013,Salamander Broiler,3,1047.3008,3141.9,3141.9,
TXN-0009180,2025-09-24,2025-09,INVOICE,SO-202509-00654,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Distributor Resale,Cooking Equipment,SKU-1013,COGS - Salamander Broiler,3,811.9421,2435.83,-2435.83,
TXN-0009181,2025-09-24,2025-09,INVOICE,SO-202509-00654,4000,Product Revenue,Revenue,CUST-017,Weldon Kitchen,customer,Distributor Resale,Cooking Equipment,SKU-1016,Conveyor Toaster,4,2019.8399,8079.36,8079.36,
TXN-0009182,2025-09-24,2025-09,INVOICE,SO-202509-00654,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Distributor Resale,Cooking Equipment,SKU-1016,COGS - Conveyor Toaster,4,1569.9958,6279.98,-6279.98,
TXN-0009183,2025-09-06,2025-09,INVOICE,SO-202509-00655,4000,Product Revenue,Revenue,CUST-018,Pine Kitchen,customer,Independent Restaurant,Smallwares,SKU-1027,Tongs,35,125.3453,4387.08,4387.08,
TXN-0009184,2025-09-06,2025-09,INVOICE,SO-202509-00655,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1027,COGS - Tongs,35,72.9157,2552.05,-2552.05,
TXN-0009185,2025-09-06,2025-09,INVOICE,SO-202509-00655,4000,Product Revenue,Revenue,CUST-018,Pine Kitchen,customer,Independent Restaurant,Disposables,SKU-1035,Paper Cup Sleeve,109,28.1594,3069.37,3069.37,
